Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,MSZoning_RL,MSZoning_RM,MSZoning_FV,MSZoning_RH,MSZoning_C (all),LotShape_Reg,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotConfig_Inside,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,Neighborhood_NAmes,Neighborhood_Gilbert,Neighborhood_Edwards,Neighborhood_SWISU,Neighborhood_CollgCr,Neighborhood_IDOTRR,Neighborhood_NWAmes,Neighborhood_Somerst,Neighborhood_Sawyer,Neighborhood_Crawfor,Neighborhood_OldTown,Neighborhood_Timber,Neighborhood_BrkSide,Neighborhood_SawyerW,Neighborhood_NridgHt,Neighborhood_Mitchel,Neighborhood_NoRidge,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_NPkVill,Neighborhood_Veenker,Neighborhood_ClearCr,Neighborhood_StoneBr,Neighborhood_MeadowV,Neighborhood_Blueste,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_1.5Fin,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_1.5Unf,HouseStyle_2.5Unf,HouseStyle_2.5Fin,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Gambrel,RoofStyle_Flat,RoofStyle_Shed,Exterior1st_MetalSd,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_HdBoard,Exterior1st_Stucco,Exterior1st_WdShing,Exterior1st_AsbShng,Exterior1st_ImStucc,Exterior1st_BrkComm,Exterior1st_CBlock,Exterior1st_AsphShn,Exterior1st_Stone,Exterior2nd_MetalSd,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_Plywood,Exterior2nd_HdBoard,Exterior2nd_Stucco,Exterior2nd_Wd Shng,Exterior2nd_AsbShng,Exterior2nd_ImStucc,Exterior2nd_BrkFace,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_Stone,Exterior2nd_Other,Exterior2nd_CBlock,MasVnrType_ ,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_BrkCmn,ExterQual_TA,ExterQual_Gd,ExterQual_Ex,ExterQual_Fa,Foundation_CBlock,Foundation_PConc,Foundation_BrkTil,Foundation_Slab,Foundation_Wood,Foundation_Stone,BsmtQual_TA,BsmtQual_Gd,BsmtQual_Fa,BsmtQual_Ex,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,HeatingQC_TA,HeatingQC_Gd,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Po,KitchenQual_TA,KitchenQual_Gd,KitchenQual_Ex,KitchenQual_Fa,FireplaceQu_ ,FireplaceQu_TA,FireplaceQu_Gd,FireplaceQu_Fa,FireplaceQu_Ex,FireplaceQu_Po,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_Basment,GarageType_2Types,GarageType_CarPort,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin
0.9904043865661413,0.3954005360353967,0.42008796580121055,0.17045214439978904,0.49871707255619757,0.4126376575654046,0.6641768105057917,0.2666666666666657,0.0,0.10259802234269878,0.0,0.3415526486246559,0.2902425037077254,0.0,0.20932558460371778,0.5038407632483236,0.3333333333333333,0.0,0.5227030533465238,0.4246879603555531,0.0,0.8065077893586903,0.25,0.21635481291707437,0.0,0.0,0.36363636363636365,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5538039753255655,0.36498511018652,0.5486863226791321,0.2904888658080912,0.37339634069524696,0.4126376575654046,0.6641768105057917,0.2666666666666657,1.0,0.283104703362741,0.1990450737117164,0.42966819679563595,0.3769643571471667,0.0,0.27187018932987184,0.5038407632483236,0.3333333333333333,0.0,0.5227030533465238,0.4246879603555531,0.39174075332118635,0.5743171365891193,0.5,0.4363155393827666,0.0,0.0,0.4545454545454545,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.7532556545579164,0.0,0.5229666513035478,0.25399770249996734,0.6240378044171482,0.4126376575654046,0.755764953095122,0.46666666666666856,0.33158631600476,0.3862513782313366,0.29699620209090316,0.5333088653586457,0.635124787906197,0.0,0.4580578854799835,0.0,0.6666666666666666,0.0,0.5227030533465238,0.5308599504444415,0.39174075332118635,0.690412462973903,0.5,0.43090666905983976,0.0,0.0,0.2727272727272727,0.75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4146675805346128,0.2433234067910133,0.5486863226791321,0.2952903346644233,0.6240378044171482,0.5620362168093394,0.6565444652900148,0.6666666666666643,0.2832970466836785,0.24908824675714036,0.1644740872249446,0.32225114759672696,0.4270925961295027,0.4788988181927514,0.5972467457087077,0.0,0.6666666666666666,0.5316133873786513,0.5227030533465238,0.5308599504444415,1.0,0.5646425260570531,0.5,0.4381184961570756,0.0,0.16292310807632526,0.8181818181818182,0.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.48046607265250174,0.0,0.505820203719825,0.19926095753778156,0.6240378044171482,0.4126376575654046,0.6870738461531243,0.3166666666666629,0.2704199081980567,0.0,0.6097064889485208,0.4884118955762893,0.4160643835533887,0.0,0.3000694908827043,0.0,0.3333333333333333,0.5316133873786513,0.5227030533465238,0.4246879603555531,0.0,0.6033409681853144,0.5,0.4759805884175636,0.0,0.0,0.5454545454545454,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1514736120630569,0.2433234067910133,0.42008796580121055,0.16248170609827778,0.49871707255619757,0.4126376575654046,0.938941238273781,0.8666666666666671,0.0,0.0,0.5290408538127199,0.4237938269175706,0.33886689552059124,0.7524697680853606,0.6988365372003221,0.0,0.6666666666666666,0.5316133873786513,0.7298684151335532,0.6370319405333297,0.39174075332118635,0.9226031157434775,0.5,0.3515765709902458,0.24750527555848403,0.1784395945597848,0.9999999999999999,0.75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0774503084304318,0.0,0.42008796580121055,0.47294468234871045,0.49871707255619757,0.4126376575654046,0.5649563227006862,0.04999999999999716,0.2961741851693002,0.019202838406387472,0.47404155712921936,0.759052507815728,0.9649686004099679,0.0,0.6959443011436214,0.5038407632483236,0.6666666666666666,0.0,0.5227030533465238,0.5308599504444415,0.7834815066423727,0.4485471996722694,0.5,0.4056652742195144,0.3423822978559029,0.4654945945037865,0.8181818181818182,0.25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.3755997258396162,0.0,0.24005026617212027,0.16649093259331507,0.37339634069524696,0.7114347760532742,0.5802210131322401,0.75,0.0,0.09875745466142129,0.0,0.34616822495742156,0.24612965340326973,0.0,0.1775109879800094,0.5038407632483236,0.3333333333333333,0.0,0.3155376915594944,0.21234398017777656,0.0,0.5452933049929243,0.5,0.6490644387512231,0.28875615481823136,0.19395608104324438,0.4545454545454545,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.7354352296093215,0.2433234067910133,0.4629540847605177,0.15964883947304184,0.49871707255619757,0.5620362168093394,0.7481326078793451,0.45000000000000284,0.22534992349838062,0.29352910135477994,0.08118943796135801,0.28952251541893437,0.182466789895703,0.4357979245554038,0.3947902217396543,0.0,0.3333333333333333,0.5316133873786513,0.5227030533465238,0.4246879603555531,0.0,0.6807378524418404,0.5,0.3966504903479697,0.5197610786728165,0.0,0.5454545454545454,0.75,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.11925976696367376,0.0,0.22290381858839742,0.2668656390349373,0.49871707255619757,0.4126376575654046,0.8168237148213411,0.6000000000000014,0.21247278501275887,0.7670162312037053,0.0,0.6738741445837806,0.660188907397365,0.0,0.4761343608343632,0.5038407632483236,0.6666666666666666,0.0,0.5227030533465238,0.5308599504444415,0.39174075332118635,0.767809347230429,0.5,0.5553106864871575,0.39600844089357445,0.0,0.9090909090909091,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.35229609321453054,0.1520771292443833,0.2914896089232889,0.22312425775375205,0.37339634069524696,0.4126376575654046,0.3588830018746947,0.0,0.0,0.0,0.40228057002788997,0.32225114759672696,0.22808348736962877,0.0,0.16449592572485597,0.0,0.3333333333333333,0.0,0.3155376915594944,0.3185159702666648,0.0,0.18733271530649986,0.25,0.1802956774308953,0.0,0.0,0.4545454545454545,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
